employee_no,timestamp
96910,13-12-2019 22:41
96910,14-12-2019 01:08
96910,14-12-2019 06:56
82204,13-12-2019 10:54
82204,13-12-2019 20:03
82204,14-12-2019 11:02
82204,14-12-2019 20:08
13810,13-12-2019 07:35
13810,13-12-2019 19:18
23064,13-12-2019 10:49
23064,13-12-2019 17:10
89344,13-12-2019 10:49
89344,13-12-2019 21:04
89344,14-12-2019 11:07
89344,14-12-2019 21:05
89629,13-12-2019 09:29
89629,13-12-2019 11:09
89339,13-12-2019 07:09
89339,13-12-2019 17:00
89339,14-12-2019 07:10
89339,14-12-2019 17:04
9623,14-12-2019 11:30
9623,14-12-2019 21:15
75302,13-12-2019 10:27
75302,13-12-2019 19:38
70967,13-12-2019 08:56
70967,13-12-2019 18:12
17521,13-12-2019 07:46
17521,13-12-2019 15:51
17521,14-12-2019 07:44
17521,14-12-2019 17:41
17417,13-12-2019 07:50
17417,13-12-2019 17:32
17417,14-12-2019 07:45
17417,14-12-2019 17:32
99373,13-12-2019 09:17
99373,13-12-2019 19:14
99373,14-12-2019 08:24
99373,14-12-2019 19:25
17412,14-12-2019 07:37
17412,14-12-2019 17:38
73147,14-12-2019 08:57
73147,14-12-2019 18:02
17243,13-12-2019 07:21
17243,13-12-2019 17:47
17237,13-12-2019 07:56
17237,13-12-2019 14:05
17237,14-12-2019 07:56
17237,14-12-2019 17:38
90775,13-12-2019 09:59
90775,13-12-2019 19:06
4906,13-12-2019 10:11
4906,13-12-2019 19:46
73735,13-12-2019 09:42
73735,13-12-2019 19:06
73735,14-12-2019 09:41
73735,14-12-2019 18:20
73311,13-12-2019 08:45
73311,13-12-2019 18:22
88263,13-12-2019 07:37
88263,13-12-2019 17:29
88263,14-12-2019 07:41
88263,14-12-2019 17:25
8853,13-12-2019 08:12
8853,13-12-2019 18:08
8853,14-12-2019 07:55
8853,14-12-2019 17:21
17212,13-12-2019 09:48
17212,13-12-2019 18:47
90488,13-12-2019 08:48
90488,13-12-2019 19:37
88975,14-12-2019 09:55
88975,14-12-2019 18:56
62008,13-12-2019 09:09
62008,13-12-2019 19:00
3528,14-12-2019 10:31
3528,14-12-2019 20:15
203479,13-12-2019 08:57
203479,13-12-2019 18:10
203479,14-12-2019 08:52
203479,14-12-2019 18:17
17296,13-12-2019 07:54
17296,13-12-2019 17:02
17296,14-12-2019 07:28
17296,14-12-2019 17:09
31535,13-12-2019 09:34
31535,13-12-2019 18:47
31535,14-12-2019 09:25
31535,14-12-2019 18:53
9634,13-12-2019 11:08
9634,13-12-2019 20:43
9634,14-12-2019 10:00
9634,14-12-2019 19:13
91687,13-12-2019 09:38
91687,13-12-2019 18:14
91687,14-12-2019 08:49
91687,14-12-2019 18:07
17383,13-12-2019 08:33
17383,13-12-2019 19:30
17383,14-12-2019 08:14
17383,14-12-2019 19:24
32916,13-12-2019 10:17
32916,13-12-2019 19:16
79108,13-12-2019 10:31
79108,13-12-2019 20:06
79108,14-12-2019 10:08
79108,14-12-2019 20:24
16861,13-12-2019 09:18
16861,13-12-2019 19:08
16861,14-12-2019 09:04
16861,14-12-2019 19:41
89016,14-12-2019 11:14
89016,14-12-2019 21:01
18511,13-12-2019 09:11
18511,13-12-2019 19:26
18511,14-12-2019 13:20
18511,14-12-2019 19:06
90832,13-12-2019 09:08
90832,13-12-2019 19:02
90832,14-12-2019 09:36
90832,14-12-2019 19:01
77838,13-12-2019 09:53
77838,13-12-2019 19:54
77838,14-12-2019 09:46
77838,14-12-2019 19:41
17438,13-12-2019 07:48
17438,13-12-2019 17:18
17438,14-12-2019 07:47
17438,14-12-2019 17:07
75754,13-12-2019 08:45
75754,13-12-2019 18:20
19751,13-12-2019 09:54
19751,13-12-2019 18:34
19751,14-12-2019 10:03
19751,14-12-2019 18:45
76931,13-12-2019 08:36
76931,13-12-2019 19:11
76931,14-12-2019 08:39
76931,14-12-2019 18:13
88261,14-12-2019 07:34
88261,14-12-2019 17:29
17544,13-12-2019 08:24
17544,13-12-2019 17:39
17544,14-12-2019 08:35
17544,14-12-2019 17:46
24530,13-12-2019 08:47
24530,13-12-2019 18:02
24530,14-12-2019 08:44
24530,14-12-2019 18:02
24541,14-12-2019 08:56
24541,14-12-2019 18:04
17484,13-12-2019 10:30
17484,13-12-2019 20:10
75435,13-12-2019 07:34
75435,13-12-2019 17:05
89511,13-12-2019 09:40
89511,13-12-2019 19:00
89511,14-12-2019 09:35
89511,14-12-2019 19:09
18334,13-12-2019 04:57
18334,13-12-2019 07:05
18334,14-12-2019 20:54
77003,13-12-2019 08:54
77003,13-12-2019 18:13
77003,14-12-2019 08:58
77003,14-12-2019 18:02
17591,13-12-2019 07:39
17591,13-12-2019 17:02
17591,14-12-2019 07:47
17591,14-12-2019 17:01
92913,13-12-2019 09:35
92913,13-12-2019 19:51
18549,13-12-2019 10:37
18549,13-12-2019 18:42
17406,13-12-2019 07:34
17406,13-12-2019 17:18
17406,14-12-2019 07:35
17406,14-12-2019 17:07
17402,13-12-2019 07:50
17402,13-12-2019 17:09
17402,14-12-2019 07:57
17402,14-12-2019 17:19
99508,13-12-2019 09:06
99508,13-12-2019 18:01
99508,14-12-2019 08:53
99508,14-12-2019 16:28
89175,13-12-2019 07:23
89175,13-12-2019 17:14
89175,14-12-2019 07:34
89175,14-12-2019 17:31
17623,13-12-2019 09:13
17623,13-12-2019 18:38
17623,14-12-2019 08:53
17623,14-12-2019 18:19
89397,13-12-2019 07:45
89397,13-12-2019 17:07
89397,14-12-2019 07:44
89397,14-12-2019 17:19
2173,13-12-2019 09:34
2173,13-12-2019 18:38
17782,13-12-2019 08:34
17782,13-12-2019 18:19
17782,14-12-2019 08:30
17782,14-12-2019 18:06
79964,13-12-2019 08:39
79964,13-12-2019 18:11
79964,14-12-2019 08:48
79964,14-12-2019 18:06
17675,13-12-2019 08:23
17675,13-12-2019 17:05
17675,14-12-2019 08:03
17675,14-12-2019 17:22
91976,13-12-2019 08:55
91976,13-12-2019 18:01
91976,14-12-2019 08:53
91976,14-12-2019 18:01
9608,13-12-2019 09:50
9608,13-12-2019 19:12
9608,14-12-2019 09:41
9608,14-12-2019 16:38
28178,13-12-2019 07:51
28178,13-12-2019 17:17
28178,14-12-2019 07:48
28178,14-12-2019 17:11
17608,13-12-2019 07:47
17608,13-12-2019 17:10
17608,14-12-2019 07:39
17608,14-12-2019 13:30
6386,13-12-2019 09:17
6386,13-12-2019 18:43
94008,13-12-2019 07:21
94008,13-12-2019 16:43
87804,13-12-2019 07:54
87804,13-12-2019 17:07
87804,14-12-2019 07:43
87804,14-12-2019 17:04
204163,13-12-2019 09:50
204163,13-12-2019 19:41
204163,14-12-2019 09:42
204163,14-12-2019 19:51
77068,13-12-2019 07:45
77068,13-12-2019 18:07
77068,14-12-2019 07:37
77068,14-12-2019 17:17
81815,13-12-2019 14:43
81815,13-12-2019 15:39
92813,13-12-2019 11:55
92813,13-12-2019 21:05
201198,13-12-2019 10:18
201198,13-12-2019 19:36
201198,14-12-2019 10:24
201198,14-12-2019 20:01
29269,13-12-2019 09:23
29269,13-12-2019 19:25
29269,14-12-2019 08:46
29269,14-12-2019 20:00
29245,13-12-2019 10:00
29245,13-12-2019 19:23
29245,14-12-2019 10:05
29245,14-12-2019 18:17
91640,13-12-2019 08:51
91640,13-12-2019 11:42
76410,13-12-2019 07:52
76410,13-12-2019 17:20
76410,14-12-2019 07:51
76410,14-12-2019 17:08
1200,13-12-2019 08:29
1200,13-12-2019 17:41
1200,14-12-2019 08:53
1200,14-12-2019 17:21
99267,13-12-2019 09:10
99267,13-12-2019 18:16
65466,13-12-2019 11:01
65466,13-12-2019 21:03
17998,13-12-2019 07:36
17998,13-12-2019 17:27
91250,13-12-2019 10:49
91250,13-12-2019 17:38
99369,13-12-2019 09:25
99369,13-12-2019 20:26
99369,14-12-2019 09:20
99369,14-12-2019 20:44
14701,13-12-2019 09:48
14701,13-12-2019 18:58
14701,14-12-2019 09:43
14701,14-12-2019 19:02
17838,13-12-2019 08:08
17838,13-12-2019 18:50
17997,13-12-2019 09:59
17997,13-12-2019 18:59
90324,13-12-2019 09:57
90324,13-12-2019 19:37
90324,14-12-2019 09:54
90324,14-12-2019 19:24
204494,13-12-2019 07:50
204494,13-12-2019 17:52
204494,14-12-2019 07:36
204494,14-12-2019 17:18
87576,13-12-2019 10:18
87576,13-12-2019 19:36
99574,13-12-2019 11:28
99574,13-12-2019 19:18
89394,13-12-2019 07:29
89394,13-12-2019 17:19
89394,14-12-2019 07:23
89394,14-12-2019 14:52
89520,13-12-2019 07:47
89520,13-12-2019 15:50
89520,14-12-2019 07:27
89520,14-12-2019 17:01
78328,13-12-2019 07:54
78328,13-12-2019 15:28
32456,13-12-2019 09:58
32456,13-12-2019 20:31
32456,14-12-2019 10:13
32456,14-12-2019 20:23
70161,13-12-2019 07:53
70161,13-12-2019 18:14
11665,13-12-2019 08:31
11665,13-12-2019 18:00
11665,14-12-2019 08:35
11665,14-12-2019 18:00
18118,13-12-2019 13:23
18118,13-12-2019 21:58
18118,14-12-2019 13:21
18118,14-12-2019 22:06
18092,13-12-2019 09:58
18092,13-12-2019 17:54
18090,13-12-2019 08:12
18090,13-12-2019 18:53
18090,14-12-2019 10:32
18090,14-12-2019 18:56
18042,13-12-2019 10:45
18042,13-12-2019 19:37
18007,13-12-2019 08:01
18007,13-12-2019 20:46
18007,14-12-2019 07:47
18007,14-12-2019 18:34
85456,13-12-2019 08:47
85456,13-12-2019 18:11
85456,14-12-2019 09:00
85456,14-12-2019 18:35
89997,13-12-2019 09:30
89997,13-12-2019 20:00
89997,14-12-2019 09:21
89997,14-12-2019 19:34
97749,13-12-2019 10:29
97749,13-12-2019 18:31
18259,14-12-2019 08:34
18259,14-12-2019 19:04
75378,13-12-2019 10:01
75378,13-12-2019 16:55
75378,14-12-2019 13:36
75378,14-12-2019 17:53
18101,13-12-2019 10:47
18101,13-12-2019 19:29
18166,13-12-2019 09:16
18166,13-12-2019 19:43
18166,14-12-2019 09:12
18166,14-12-2019 19:37
76637,13-12-2019 08:25
76637,13-12-2019 18:46
24830,13-12-2019 11:18
24830,13-12-2019 20:19
24733,13-12-2019 08:44
24733,13-12-2019 18:06
24733,14-12-2019 08:46
24733,14-12-2019 18:02
18136,13-12-2019 09:51
18136,13-12-2019 19:11
24557,14-12-2019 07:37
24557,14-12-2019 17:17
11790,14-12-2019 12:41
11790,14-12-2019 17:10
78425,13-12-2019 09:20
78425,13-12-2019 19:01
78425,14-12-2019 09:13
78425,14-12-2019 10:14
80418,13-12-2019 08:11
80418,13-12-2019 17:17
80418,14-12-2019 07:54
80418,14-12-2019 17:06
18654,13-12-2019 10:10
18654,13-12-2019 20:01
18654,14-12-2019 10:03
18654,14-12-2019 20:02
98165,13-12-2019 09:44
98165,13-12-2019 19:10
68606,13-12-2019 07:42
68606,13-12-2019 17:10
68606,14-12-2019 07:42
68606,14-12-2019 17:20
89819,14-12-2019 10:53
89819,14-12-2019 19:53
89823,13-12-2019 10:10
89823,13-12-2019 10:54
89823,14-12-2019 09:58
89823,14-12-2019 18:39
19029,13-12-2019 09:02
19029,13-12-2019 18:05
19029,14-12-2019 08:41
19029,14-12-2019 18:04
21264,13-12-2019 09:39
21264,13-12-2019 19:08
21264,14-12-2019 09:50
21264,14-12-2019 19:31
19040,13-12-2019 07:45
19040,13-12-2019 18:15
72662,13-12-2019 11:47
72662,13-12-2019 21:03
72662,14-12-2019 11:29
72662,14-12-2019 19:32
88120,13-12-2019 10:54
88120,13-12-2019 17:51
79184,13-12-2019 09:01
79184,13-12-2019 18:06
79184,14-12-2019 08:54
79184,14-12-2019 17:46
19087,13-12-2019 08:46
19087,13-12-2019 17:05
19087,14-12-2019 08:01
19087,14-12-2019 17:22
94298,13-12-2019 07:43
94298,13-12-2019 17:41
94298,14-12-2019 07:53
94298,14-12-2019 17:09
19053,13-12-2019 07:29
19053,13-12-2019 17:27
19053,14-12-2019 07:33
19053,14-12-2019 17:05
19111,13-12-2019 09:14
19111,13-12-2019 19:14
19111,14-12-2019 10:58
19111,14-12-2019 19:21
62860,13-12-2019 11:05
62860,13-12-2019 17:36
19153,13-12-2019 09:32
19153,13-12-2019 17:35
19126,13-12-2019 08:44
19126,13-12-2019 18:06
19126,14-12-2019 08:54
19126,14-12-2019 18:13
19124,13-12-2019 08:38
19124,13-12-2019 19:51
19110,13-12-2019 08:50
19110,13-12-2019 18:22
85639,13-12-2019 07:24
85639,13-12-2019 17:18
85639,14-12-2019 07:28
85639,14-12-2019 17:24
19329,13-12-2019 07:35
19329,13-12-2019 17:06
19329,14-12-2019 07:32
19329,14-12-2019 17:04
19322,13-12-2019 07:53
19322,13-12-2019 17:03
19322,14-12-2019 07:37
19322,14-12-2019 17:21
85959,14-12-2019 08:40
85959,14-12-2019 18:08
90858,14-12-2019 09:34
90858,14-12-2019 19:41
98970,13-12-2019 10:02
98970,13-12-2019 19:59
98970,14-12-2019 09:47
98970,14-12-2019 19:42
88491,13-12-2019 10:23
88491,13-12-2019 20:06
19355,13-12-2019 07:39
19355,13-12-2019 18:15
19355,14-12-2019 08:58
19355,14-12-2019 19:31
28480,13-12-2019 07:17
28480,13-12-2019 17:03
28480,14-12-2019 07:27
28480,14-12-2019 17:02
98163,13-12-2019 09:15
98163,13-12-2019 17:50
28434,13-12-2019 11:27
28434,13-12-2019 20:31
28434,14-12-2019 10:00
28434,14-12-2019 19:02
67037,13-12-2019 10:26
67037,13-12-2019 18:47
67037,14-12-2019 09:55
67037,14-12-2019 19:16
28414,13-12-2019 07:38
28414,13-12-2019 17:08
28414,14-12-2019 07:39
28414,14-12-2019 17:16
27908,13-12-2019 07:19
27908,13-12-2019 17:25
77805,13-12-2019 11:41
77805,13-12-2019 21:14
77805,14-12-2019 11:24
77805,14-12-2019 21:05
28075,13-12-2019 09:09
28075,13-12-2019 19:27
28075,14-12-2019 08:57
28075,14-12-2019 18:52
28456,13-12-2019 09:35
28456,13-12-2019 19:05
28456,14-12-2019 09:52
28456,14-12-2019 19:04
28400,13-12-2019 07:41
28400,13-12-2019 17:13
28400,14-12-2019 07:46
28400,14-12-2019 17:13
13676,13-12-2019 09:02
13676,13-12-2019 18:31
13676,14-12-2019 08:43
13676,14-12-2019 18:35
99821,13-12-2019 09:02
99821,13-12-2019 19:37
99821,14-12-2019 08:56
99821,14-12-2019 18:53
93684,14-12-2019 09:12
93684,14-12-2019 19:18
19625,13-12-2019 09:28
19625,13-12-2019 18:42
19680,13-12-2019 07:36
19680,13-12-2019 17:44
19680,14-12-2019 07:43
19680,14-12-2019 17:18
17907,13-12-2019 09:50
17907,13-12-2019 18:55
19636,13-12-2019 08:24
19636,13-12-2019 18:15
19636,14-12-2019 08:22
19636,14-12-2019 18:11
19637,13-12-2019 08:44
19637,13-12-2019 18:07
19637,14-12-2019 08:22
19637,14-12-2019 18:00
21262,13-12-2019 10:04
21262,13-12-2019 19:01
21262,14-12-2019 10:01
21262,14-12-2019 19:11
21263,13-12-2019 10:06
21263,13-12-2019 19:05
77062,13-12-2019 07:55
77062,13-12-2019 17:38
77062,14-12-2019 07:49
77062,14-12-2019 17:37
29263,14-12-2019 10:11
29263,14-12-2019 16:38
19698,13-12-2019 09:15
19698,13-12-2019 19:11
19724,13-12-2019 08:59
19724,13-12-2019 18:01
19724,14-12-2019 08:50
19724,14-12-2019 18:00
94270,13-12-2019 07:50
94270,13-12-2019 17:22
94270,14-12-2019 08:11
94270,14-12-2019 17:14
19729,13-12-2019 08:15
19729,13-12-2019 18:05
19729,14-12-2019 08:16
19729,14-12-2019 18:07
22982,13-12-2019 09:09
22982,13-12-2019 17:46
99709,13-12-2019 12:06
99709,13-12-2019 21:14
99709,14-12-2019 11:52
99709,14-12-2019 21:04
88248,13-12-2019 07:30
88248,13-12-2019 17:08
88248,14-12-2019 07:25
88248,14-12-2019 17:08
99092,13-12-2019 09:00
99092,13-12-2019 19:30
99092,14-12-2019 08:58
99092,14-12-2019 19:29
30640,13-12-2019 09:58
30640,13-12-2019 19:01
30640,14-12-2019 09:48
30640,14-12-2019 18:59
88409,13-12-2019 07:47
88409,13-12-2019 17:15
88409,14-12-2019 07:46
88409,14-12-2019 17:16
19630,13-12-2019 07:45
19630,13-12-2019 20:28
28051,13-12-2019 08:46
28051,13-12-2019 18:15
28051,14-12-2019 08:49
28051,14-12-2019 18:46
28058,13-12-2019 08:50
28058,13-12-2019 18:02
28058,14-12-2019 08:50
28058,14-12-2019 18:12
73024,13-12-2019 07:38
73024,13-12-2019 16:45
73024,14-12-2019 07:42
73024,14-12-2019 16:37
14251,13-12-2019 07:24
14251,13-12-2019 20:09
14251,14-12-2019 07:51
14251,14-12-2019 17:12
19983,13-12-2019 06:52
19983,13-12-2019 22:14
19983,14-12-2019 08:04
19983,14-12-2019 22:08
87869,13-12-2019 07:24
87869,13-12-2019 17:16
87869,14-12-2019 07:33
87869,14-12-2019 17:06
19995,13-12-2019 07:47
19995,13-12-2019 17:20
19995,14-12-2019 07:57
19995,14-12-2019 17:16
19947,13-12-2019 07:37
19947,13-12-2019 16:06
19947,14-12-2019 07:51
19947,14-12-2019 16:10
76196,13-12-2019 09:41
76196,13-12-2019 18:44
88062,13-12-2019 09:22
88062,13-12-2019 19:42
88062,14-12-2019 09:25
88062,14-12-2019 19:22
6831,13-12-2019 09:56
6831,13-12-2019 18:46
6831,14-12-2019 09:50
6831,14-12-2019 18:07
19971,13-12-2019 08:54
19971,13-12-2019 18:12
25250,13-12-2019 09:36
25250,13-12-2019 17:19
19982,13-12-2019 09:20
19982,13-12-2019 18:23
91554,13-12-2019 10:10
91554,13-12-2019 20:07
91554,14-12-2019 10:13
91554,14-12-2019 20:03
68410,13-12-2019 08:05
68410,13-12-2019 20:15
68410,14-12-2019 07:57
68410,14-12-2019 17:01
85607,13-12-2019 08:19
85607,13-12-2019 18:07
85607,14-12-2019 08:39
85607,14-12-2019 18:02
68452,13-12-2019 08:35
68452,13-12-2019 10:35
68411,14-12-2019 08:47
68411,14-12-2019 18:06
78071,13-12-2019 09:46
78071,13-12-2019 19:02
85139,13-12-2019 09:25
85139,13-12-2019 19:41
85139,14-12-2019 09:18
85139,14-12-2019 19:41
7592,14-12-2019 07:34
7592,14-12-2019 17:32
7591,13-12-2019 07:50
7591,13-12-2019 16:48
72094,13-12-2019 09:44
72094,13-12-2019 19:40
72094,14-12-2019 09:33
72094,14-12-2019 19:05
204306,14-12-2019 08:35
204306,14-12-2019 18:03
17607,13-12-2019 09:52
17607,13-12-2019 19:21
17607,14-12-2019 09:37
17607,14-12-2019 19:22
93675,13-12-2019 09:00
93675,13-12-2019 18:08
93675,14-12-2019 08:48
93675,14-12-2019 18:16
20310,13-12-2019 08:09
20310,13-12-2019 17:04
62062,13-12-2019 07:47
62062,13-12-2019 20:36
62062,14-12-2019 07:47
62062,14-12-2019 20:09
74159,13-12-2019 09:59
74159,13-12-2019 18:59
11796,14-12-2019 07:40
11796,14-12-2019 18:02
8514,13-12-2019 10:36
8514,13-12-2019 20:28
89971,13-12-2019 10:15
89971,13-12-2019 18:03
20298,13-12-2019 09:46
20298,13-12-2019 18:56
20298,14-12-2019 09:33
20298,14-12-2019 18:34
70629,14-12-2019 07:55
70629,14-12-2019 18:04
20291,13-12-2019 08:46
20291,13-12-2019 18:06
20291,14-12-2019 08:52
20291,14-12-2019 18:08
20290,13-12-2019 08:39
20290,13-12-2019 18:05
20290,14-12-2019 08:51
20290,14-12-2019 18:28
20281,13-12-2019 09:07
20281,13-12-2019 19:51
20281,14-12-2019 09:24
20281,14-12-2019 19:52
86148,13-12-2019 07:57
86148,13-12-2019 17:05
86148,14-12-2019 08:10
86148,14-12-2019 13:02
20524,13-12-2019 10:04
20524,13-12-2019 20:22
99358,13-12-2019 09:18
99358,13-12-2019 18:45
99358,14-12-2019 09:32
99358,14-12-2019 19:05
77751,13-12-2019 08:21
77751,13-12-2019 19:22
91505,13-12-2019 10:03
91505,13-12-2019 20:33
20375,13-12-2019 07:17
20375,13-12-2019 17:12
20375,14-12-2019 07:15
20375,14-12-2019 17:02
83291,13-12-2019 08:37
83291,13-12-2019 18:35
20380,13-12-2019 07:34
20380,13-12-2019 18:49
20380,14-12-2019 07:17
20380,14-12-2019 18:32
20390,13-12-2019 08:43
20390,13-12-2019 18:00
20390,14-12-2019 08:38
20390,14-12-2019 19:03
87868,14-12-2019 09:18
87868,14-12-2019 19:35
70628,13-12-2019 09:08
70628,13-12-2019 20:01
70628,14-12-2019 09:33
70628,14-12-2019 19:55
20385,13-12-2019 08:35
20385,13-12-2019 18:08
20385,14-12-2019 08:36
20385,14-12-2019 18:14
90501,13-12-2019 09:52
90501,13-12-2019 19:34
20353,13-12-2019 06:59
20353,13-12-2019 17:09
20353,14-12-2019 07:02
20353,14-12-2019 17:16
67404,13-12-2019 07:34
67404,13-12-2019 17:54
67404,14-12-2019 07:31
67404,14-12-2019 17:02
20339,13-12-2019 09:42
20339,13-12-2019 19:32
20644,13-12-2019 08:38
20644,13-12-2019 18:10
20644,14-12-2019 08:42
20644,14-12-2019 18:02
28950,13-12-2019 07:38
28950,13-12-2019 17:28
28950,14-12-2019 07:55
28950,14-12-2019 17:17
20639,13-12-2019 07:37
20639,13-12-2019 17:19
20639,14-12-2019 07:50
20639,14-12-2019 17:10
28660,13-12-2019 09:09
28660,13-12-2019 19:02
28660,14-12-2019 09:05
28660,14-12-2019 19:26
1867,13-12-2019 08:54
1867,13-12-2019 18:10
1867,14-12-2019 08:54
1867,14-12-2019 18:09
91411,13-12-2019 10:06
91411,13-12-2019 18:26
67332,13-12-2019 08:49
67332,13-12-2019 18:19
67332,14-12-2019 08:49
67332,14-12-2019 18:10
99495,13-12-2019 07:42
99495,13-12-2019 17:32
99495,14-12-2019 07:09
99495,14-12-2019 17:47
25909,13-12-2019 08:39
25909,13-12-2019 17:53
28918,13-12-2019 07:40
28918,13-12-2019 17:14
28918,14-12-2019 07:54
28918,14-12-2019 17:19
96225,13-12-2019 08:05
96225,13-12-2019 17:29
97741,13-12-2019 08:56
97741,13-12-2019 18:06
99011,13-12-2019 10:29
99011,13-12-2019 19:09
99011,14-12-2019 10:01
99011,14-12-2019 19:19
21118,13-12-2019 11:49
21118,13-12-2019 21:02
21118,14-12-2019 11:50
21118,14-12-2019 21:01
99552,13-12-2019 10:04
99552,13-12-2019 19:08
99552,14-12-2019 09:49
99552,14-12-2019 18:59
91626,14-12-2019 09:14
91626,14-12-2019 19:35
98588,13-12-2019 09:41
98588,13-12-2019 18:40
98588,14-12-2019 09:29
98588,14-12-2019 19:02
88019,13-12-2019 07:22
88019,13-12-2019 18:00
88019,14-12-2019 07:25
88019,14-12-2019 16:00
31292,13-12-2019 09:54
31292,13-12-2019 19:17
31292,14-12-2019 09:51
31292,14-12-2019 19:05
20544,13-12-2019 08:54
20544,13-12-2019 18:12
20544,14-12-2019 08:50
20544,14-12-2019 18:01
26468,13-12-2019 09:26
26468,13-12-2019 18:29
92917,13-12-2019 10:01
92917,13-12-2019 10:35
20650,13-12-2019 10:07
20650,13-12-2019 19:12
20596,14-12-2019 08:12
20596,14-12-2019 17:16
28593,13-12-2019 09:52
28593,13-12-2019 18:28
20542,13-12-2019 09:38
20542,13-12-2019 19:25
91637,13-12-2019 11:40
91637,13-12-2019 15:13
28984,13-12-2019 07:59
28984,13-12-2019 17:14
28984,14-12-2019 07:35
28984,14-12-2019 17:03
61102,13-12-2019 12:17
61102,13-12-2019 21:13
61102,14-12-2019 12:38
61102,14-12-2019 21:19
21179,13-12-2019 12:05
21179,13-12-2019 21:32
21179,14-12-2019 11:46
21179,14-12-2019 21:31
10488,13-12-2019 12:06
10488,13-12-2019 20:03
70652,14-12-2019 08:57
70652,14-12-2019 19:22
89078,13-12-2019 07:42
89078,13-12-2019 17:02
89078,14-12-2019 07:47
89078,14-12-2019 17:34
91854,14-12-2019 08:38
91854,14-12-2019 18:02
21252,14-12-2019 08:57
21252,14-12-2019 18:18
70140,13-12-2019 09:52
70140,13-12-2019 15:13
70140,14-12-2019 08:49
70140,14-12-2019 18:21
86209,13-12-2019 09:43
86209,13-12-2019 18:36
21243,13-12-2019 10:58
21243,13-12-2019 19:03
99699,13-12-2019 09:55
99699,13-12-2019 19:50
99699,14-12-2019 09:58
99699,14-12-2019 19:31
21206,13-12-2019 10:15
21206,13-12-2019 19:04
21206,14-12-2019 09:36
21206,14-12-2019 19:02
24848,13-12-2019 10:30
24848,13-12-2019 18:56
24746,13-12-2019 11:12
24746,13-12-2019 19:52
90918,13-12-2019 10:45
90918,13-12-2019 17:53
24904,13-12-2019 10:22
24904,13-12-2019 19:17
21483,13-12-2019 07:42
21483,13-12-2019 17:12
21483,14-12-2019 07:37
21483,14-12-2019 17:04
21526,13-12-2019 09:13
21526,13-12-2019 18:30
21526,14-12-2019 08:56
21526,14-12-2019 19:06
70401,14-12-2019 08:35
70401,14-12-2019 18:18
2977,13-12-2019 10:07
2977,13-12-2019 19:52
93048,13-12-2019 09:30
93048,13-12-2019 10:53
21615,13-12-2019 09:53
21615,13-12-2019 19:07
21615,14-12-2019 08:54
21615,14-12-2019 18:01
99461,13-12-2019 10:03
99461,13-12-2019 18:36
21611,13-12-2019 08:59
21611,13-12-2019 18:51
21611,14-12-2019 08:40
21611,14-12-2019 18:20
73709,13-12-2019 09:15
73709,13-12-2019 19:11
73709,14-12-2019 09:13
73709,14-12-2019 18:04
99364,13-12-2019 10:02
99364,13-12-2019 19:42
5171,13-12-2019 12:31
5171,13-12-2019 18:23
5171,14-12-2019 09:41
5171,14-12-2019 19:04
69781,13-12-2019 09:29
69781,13-12-2019 18:31
73332,13-12-2019 11:50
73332,13-12-2019 21:02
73332,14-12-2019 11:49
73332,14-12-2019 21:01
89758,14-12-2019 09:10
89758,14-12-2019 18:06
67436,13-12-2019 08:33
67436,13-12-2019 18:03
67436,14-12-2019 08:24
67436,14-12-2019 18:01
92100,13-12-2019 10:36
92100,13-12-2019 18:28
99541,13-12-2019 08:12
99541,13-12-2019 19:56
99541,14-12-2019 08:26
99541,14-12-2019 14:58
67454,13-12-2019 07:43
67454,13-12-2019 17:03
67454,14-12-2019 07:53
67454,14-12-2019 16:19
24542,13-12-2019 08:45
24542,13-12-2019 18:05
24542,14-12-2019 08:47
24542,14-12-2019 18:02
21485,13-12-2019 09:57
21485,13-12-2019 19:27
21485,14-12-2019 09:27
21485,14-12-2019 20:39
29309,13-12-2019 07:23
29309,13-12-2019 16:46
77064,13-12-2019 07:34
77064,13-12-2019 17:26
77064,14-12-2019 07:19
77064,14-12-2019 17:49
99082,14-12-2019 08:48
99082,14-12-2019 18:11
21792,13-12-2019 09:00
21792,13-12-2019 18:34
21792,14-12-2019 08:46
21792,14-12-2019 18:22
70468,13-12-2019 08:07
70468,13-12-2019 18:49
24972,13-12-2019 08:59
24972,13-12-2019 19:37
24972,14-12-2019 08:53
24972,14-12-2019 19:30
87980,13-12-2019 09:35
87980,13-12-2019 19:05
90483,13-12-2019 08:38
90483,13-12-2019 17:40
24576,13-12-2019 07:45
24576,13-12-2019 17:24
24576,14-12-2019 07:29
24576,14-12-2019 17:10
67526,13-12-2019 08:41
67526,13-12-2019 18:00
89508,14-12-2019 10:51
89508,14-12-2019 19:43
77530,13-12-2019 09:02
77530,13-12-2019 20:00
77530,14-12-2019 09:39
77530,14-12-2019 20:08
26593,13-12-2019 09:55
26593,13-12-2019 10:35
99244,13-12-2019 09:12
99244,13-12-2019 19:01
99244,14-12-2019 09:39
99244,14-12-2019 18:50
21928,13-12-2019 07:42
21928,13-12-2019 17:08
21928,14-12-2019 07:55
21928,14-12-2019 17:32
21927,14-12-2019 07:22
21927,14-12-2019 17:43
73126,13-12-2019 09:57
73126,13-12-2019 18:31
73126,14-12-2019 09:37
