Email/Employee ID,ShiftDate,Intime Date,In Time,Outtime Date,Out Time,Break Duration
208766,2019-12-13,2019-12-13,07:30,2019-12-13,14:47,
208766,2019-12-14,2019-12-14,07:39,2019-12-14,17:06,
208767,2019-12-12,2019-12-12,07:57,2019-12-12,17:42,
208767,2019-12-13,2019-12-13,07:22,2019-12-13,18:09,
208767,2019-12-14,2019-12-14,07:34,2019-12-14,17:21,
208772,2019-12-12,2019-12-12,07:37,2019-12-12,17:30,
208772,2019-12-13,2019-12-13,07:35,2019-12-13,17:10,
208772,2019-12-14,2019-12-14,07:33,2019-12-14,17:24,
208774,2019-12-12,2019-12-12,07:17,2019-12-12,17:41,
208774,2019-12-13,2019-12-13,07:23,2019-12-13,17:41,
208774,2019-12-14,2019-12-14,07:22,2019-12-14,17:49,
208775,2019-12-12,2019-12-12,07:57,2019-12-12,17:39,
208775,2019-12-14,2019-12-14,07:34,2019-12-14,17:23,
208776,2019-12-12,2019-12-12,07:35,2019-12-12,17:29,
208776,2019-12-13,2019-12-13,07:40,2019-12-13,17:15,
208776,2019-12-14,2019-12-14,07:53,2019-12-14,17:17,
208777,2019-12-12,2019-12-12,07:35,2019-12-12,17:39,
208777,2019-12-13,2019-12-13,07:27,2019-12-13,17:42,
208777,2019-12-14,2019-12-14,07:26,2019-12-14,17:04,
208778,2019-12-13,2019-12-13,07:47,2019-12-13,18:08,
208778,2019-12-14,2019-12-14,07:35,2019-12-14,17:08,
208780,2019-12-12,2019-12-12,07:44,2019-12-12,17:39,
208780,2019-12-13,2019-12-13,07:29,2019-12-13,18:09,
208780,2019-12-14,2019-12-14,07:32,2019-12-14,17:21,
208781,2019-12-13,2019-12-13,07:49,2019-12-13,17:40,
208781,2019-12-14,2019-12-14,07:55,2019-12-14,17:47,
208787,2019-12-12,2019-12-12,09:39,2019-12-12,19:12,
208787,2019-12-13,2019-12-13,09:53,2019-12-13,19:19,
208787,2019-12-14,2019-12-14,09:26,2019-12-14,19:02,
208790,2019-12-12,2019-12-12,10:03,2019-12-12,19:24,
208790,2019-12-13,2019-12-13,10:21,2019-12-13,19:43,
208790,2019-12-14,2019-12-14,08:56,2019-12-14,18:43,
208791,2019-12-12,2019-12-12,10:00,2019-12-12,19:18,
208791,2019-12-13,2019-12-13,10:01,2019-12-13,19:16,
208792,2019-12-12,2019-12-12,08:57,2019-12-12,18:16,
208792,2019-12-13,2019-12-13,09:15,2019-12-13,18:40,
208793,2019-12-12,2019-12-12,09:38,2019-12-12,19:56,
208793,2019-12-13,2019-12-13,09:40,2019-12-13,19:00,
208793,2019-12-14,2019-12-14,09:36,2019-12-14,19:01,
208794,2019-12-13,2019-12-13,09:17,2019-12-13,18:11,
208794,2019-12-14,2019-12-14,09:01,2019-12-14,18:02,
208798,2019-12-12,2019-12-12,11:21,2019-12-12,19:10,
208798,2019-12-13,2019-12-13,11:48,2019-12-13,18:03,
208799,2019-12-12,2019-12-12,09:53,2019-12-12,19:59,
208799,2019-12-13,2019-12-13,09:48,2019-12-13,20:20,
208808,2019-12-12,2019-12-12,16:38,2019-12-12,18:21,
208812,2019-12-12,2019-12-12,08:41,2019-12-12,16:03,
208812,2019-12-14,2019-12-14,08:32,2019-12-14,18:03,
208813,2019-12-13,2019-12-13,08:54,2019-12-13,17:12,
208813,2019-12-14,2019-12-14,08:32,2019-12-14,18:03,
208814,2019-12-12,2019-12-12,08:30,2019-12-12,18:16,
208814,2019-12-13,2019-12-13,08:20,2019-12-13,18:28,
208814,2019-12-14,2019-12-14,08:24,2019-12-14,18:32,
208815,2019-12-12,2019-12-12,08:47,2019-12-12,18:06,
208815,2019-12-13,2019-12-13,08:47,2019-12-13,18:10,
208815,2019-12-14,2019-12-14,08:46,2019-12-14,18:03,
208816,2019-12-12,2019-12-12,08:30,2019-12-12,18:03,
208816,2019-12-13,2019-12-13,08:35,2019-12-13,18:10,
208816,2019-12-14,2019-12-14,08:45,2019-12-14,18:03,
208837,2019-12-12,2019-12-12,07:42,2019-12-12,17:46,
208837,2019-12-14,2019-12-14,07:24,2019-12-14,17:32,
208838,2019-12-12,2019-12-12,07:42,2019-12-12,17:43,
208838,2019-12-13,2019-12-13,07:32,2019-12-13,17:15,
208855,2019-12-12,2019-12-12,07:39,2019-12-12,17:18,
208855,2019-12-13,2019-12-13,07:42,2019-12-13,17:11,
208855,2019-12-14,2019-12-14,07:38,2019-12-14,17:10,
208858,2019-12-12,2019-12-12,07:32,2019-12-12,17:20,
208858,2019-12-13,2019-12-13,07:31,2019-12-13,17:24,
208858,2019-12-14,2019-12-14,07:29,2019-12-14,17:10,
208859,2019-12-12,2019-12-12,07:26,2019-12-12,17:14,
208859,2019-12-13,2019-12-13,07:32,2019-12-13,17:20,
208859,2019-12-14,2019-12-14,07:31,2019-12-14,17:10,
208860,2019-12-13,2019-12-13,07:47,2019-12-13,17:20,
208860,2019-12-14,2019-12-14,07:37,2019-12-14,17:18,
208861,2019-12-12,2019-12-12,07:50,2019-12-12,17:13,
208861,2019-12-13,2019-12-13,07:50,2019-12-13,17:15,
208861,2019-12-14,2019-12-14,07:44,2019-12-14,17:42,
208862,2019-12-12,2019-12-12,07:10,2019-12-12,17:18,
208862,2019-12-13,2019-12-13,07:17,2019-12-13,17:11,
208862,2019-12-14,2019-12-14,07:04,2019-12-14,17:10,
208863,2019-12-12,2019-12-12,07:33,2019-12-12,17:18,
208863,2019-12-13,2019-12-13,07:31,2019-12-13,17:20,
208863,2019-12-14,2019-12-14,07:29,2019-12-14,17:09,
208864,2019-12-12,2019-12-12,09:35,2019-12-12,10:03,
208864,2019-12-13,2019-12-13,07:40,2019-12-13,17:13,
208864,2019-12-14,2019-12-14,07:07,2019-12-14,17:19,
208865,2019-12-12,2019-12-12,07:45,2019-12-12,17:11,
208865,2019-12-14,2019-12-14,07:45,2019-12-14,17:11,
208866,2019-12-13,2019-12-13,07:48,2019-12-13,17:20,
208866,2019-12-14,2019-12-14,07:37,2019-12-14,17:19,
208867,2019-12-12,2019-12-12,07:50,2019-12-12,17:14,
208867,2019-12-13,2019-12-13,07:49,2019-12-13,17:20,
208867,2019-12-14,2019-12-14,07:43,2019-12-14,17:09,
208869,2019-12-12,2019-12-12,07:41,2019-12-12,17:15,
208869,2019-12-14,2019-12-14,07:29,2019-12-14,17:19,
208870,2019-12-13,2019-12-13,07:17,2019-12-13,17:13,
208870,2019-12-14,2019-12-14,07:20,2019-12-14,17:43,
208873,2019-12-12,2019-12-12,09:28,2019-12-12,18:20,
208873,2019-12-13,2019-12-13,09:43,2019-12-13,19:08,
208873,2019-12-14,2019-12-14,09:31,2019-12-14,18:21,
208876,2019-12-13,2019-12-13,07:13,2019-12-13,17:15,
208876,2019-12-14,2019-12-14,07:16,2019-12-14,17:42,
208877,2019-12-12,2019-12-12,07:37,2019-12-12,17:15,
208877,2019-12-13,2019-12-13,07:40,2019-12-13,17:28,
208877,2019-12-14,2019-12-14,07:48,2019-12-14,17:43,
208888,2019-12-12,2019-12-12,08:44,2019-12-12,18:03,
208888,2019-12-13,2019-12-13,08:52,2019-12-13,18:06,
208888,2019-12-14,2019-12-14,08:44,2019-12-14,18:14,
208889,2019-12-12,2019-12-12,08:24,2019-12-12,18:03,
208889,2019-12-13,2019-12-13,08:52,2019-12-13,18:06,
208889,2019-12-14,2019-12-14,08:42,2019-12-14,18:12,
208892,2019-12-13,2019-12-13,08:56,2019-12-13,18:03,
208892,2019-12-14,2019-12-14,08:47,2019-12-14,18:13,
208893,2019-12-13,2019-12-13,08:22,2019-12-13,18:02,
208893,2019-12-14,2019-12-14,08:50,2019-12-14,18:07,
208894,2019-12-12,2019-12-12,08:47,2019-12-12,18:03,
208894,2019-12-13,2019-12-13,08:48,2019-12-13,18:06,
208894,2019-12-14,2019-12-14,08:57,2019-12-14,18:03,
208895,2019-12-12,2019-12-12,10:50,2019-12-12,20:04,
208895,2019-12-13,2019-12-13,10:52,2019-12-13,20:07,
208895,2019-12-14,2019-12-14,10:51,2019-12-14,20:05,
208896,2019-12-12,2019-12-12,08:55,2019-12-12,18:02,
208896,2019-12-13,2019-12-13,08:55,2019-12-13,18:02,
208896,2019-12-14,2019-12-14,08:54,2019-12-14,17:19,
208897,2019-12-12,2019-12-12,12:45,2019-12-12,18:03,
208897,2019-12-13,2019-12-13,08:50,2019-12-13,18:05,
208897,2019-12-14,2019-12-14,08:45,2019-12-14,18:03,
208898,2019-12-12,2019-12-12,08:44,2019-12-12,19:54,
208898,2019-12-14,2019-12-14,08:53,2019-12-14,19:22,
208899,2019-12-12,2019-12-12,08:55,2019-12-12,18:03,
208899,2019-12-13,2019-12-13,08:50,2019-12-13,18:05,
208899,2019-12-14,2019-12-14,08:53,2019-12-14,18:03,
208900,2019-12-12,2019-12-12,08:56,2019-12-12,18:03,
208900,2019-12-13,2019-12-13,09:01,2019-12-13,18:08,
208901,2019-12-12,2019-12-12,10:59,2019-12-12,20:35,
208901,2019-12-14,2019-12-14,11:04,2019-12-14,20:27,
208902,2019-12-12,2019-12-12,09:51,2019-12-12,19:37,
208902,2019-12-13,2019-12-13,09:59,2019-12-13,20:19,
208903,2019-12-12,2019-12-12,10:25,2019-12-12,18:15,
208903,2019-12-13,2019-12-13,09:46,2019-12-13,18:30,
208903,2019-12-14,2019-12-14,10:47,2019-12-14,17:22,
208906,2019-12-12,2019-12-12,12:25,2019-12-12,18:23,
208906,2019-12-13,2019-12-13,10:29,2019-12-13,18:20,
208908,2019-12-12,2019-12-12,10:12,2019-12-12,18:01,
208908,2019-12-13,2019-12-13,09:07,2019-12-13,18:58,
208909,2019-12-12,2019-12-12,09:07,2019-12-12,19:12,
208909,2019-12-13,2019-12-13,10:12,2019-12-13,10:35,
208910,2019-12-12,2019-12-12,06:57,2019-12-12,16:08,
208910,2019-12-13,2019-12-13,06:57,2019-12-13,17:29,
208912,2019-12-12,2019-12-12,07:23,2019-12-12,17:41,
208912,2019-12-13,2019-12-13,07:21,2019-12-13,17:09,
208912,2019-12-14,2019-12-14,07:27,2019-12-14,18:14,
208913,2019-12-12,2019-12-12,08:02,2019-12-12,18:00,
208913,2019-12-13,2019-12-13,07:57,2019-12-13,17:29,
208913,2019-12-14,2019-12-14,07:55,2019-12-14,18:15,
208915,2019-12-12,2019-12-12,07:45,2019-12-12,17:45,
208915,2019-12-13,2019-12-13,07:36,2019-12-13,17:11,
208915,2019-12-14,2019-12-14,07:39,2019-12-14,18:15,
208916,2019-12-12,2019-12-12,07:40,2019-12-12,18:02,
208916,2019-12-14,2019-12-14,07:59,2019-12-14,18:14,
208917,2019-12-12,2019-12-12,07:23,2019-12-12,17:43,
208917,2019-12-14,2019-12-14,07:28,2019-12-14,18:15,
208918,2019-12-13,2019-12-13,07:40,2019-12-13,17:10,
208918,2019-12-14,2019-12-14,07:47,2019-12-14,18:14,
208919,2019-12-13,2019-12-13,07:25,2019-12-13,17:12,
208919,2019-12-14,2019-12-14,07:28,2019-12-14,18:14,
208920,2019-12-12,2019-12-12,07:37,2019-12-12,17:45,
208920,2019-12-13,2019-12-13,07:37,2019-12-13,17:15,
208920,2019-12-14,2019-12-14,07:38,2019-12-14,18:15,
208921,2019-12-13,2019-12-13,07:37,2019-12-13,17:13,
208921,2019-12-14,2019-12-14,07:38,2019-12-14,18:14,
208922,2019-12-12,2019-12-12,07:24,2019-12-12,17:39,
208922,2019-12-14,2019-12-14,07:25,2019-12-14,18:14,
208923,2019-12-12,2019-12-12,07:24,2019-12-12,17:31,
208923,2019-12-14,2019-12-14,07:25,2019-12-14,18:15,
208924,2019-12-12,2019-12-12,07:45,2019-12-12,18:00,
208924,2019-12-13,2019-12-13,07:37,2019-12-13,17:29,
208924,2019-12-14,2019-12-14,07:40,2019-12-14,18:14,
208925,2019-12-12,2019-12-12,07:45,2019-12-12,17:52,
208925,2019-12-13,2019-12-13,07:52,2019-12-13,17:11,
208925,2019-12-14,2019-12-14,07:47,2019-12-14,18:15,
208926,2019-12-12,2019-12-12,07:40,2019-12-12,17:27,
208926,2019-12-13,2019-12-13,07:21,2019-12-13,17:08,
208928,2019-12-12,2019-12-12,09:42,2019-12-12,18:43,
208928,2019-12-13,2019-12-13,09:04,2019-12-13,18:39,
208935,2019-12-12,2019-12-12,09:29,2019-12-12,21:50,
208935,2019-12-13,2019-12-13,09:36,2019-12-13,19:02,
208936,2019-12-12,2019-12-12,10:02,2019-12-12,18:41,
208936,2019-12-13,2019-12-13,09:40,2019-12-13,17:10,
208937,2019-12-12,2019-12-12,09:36,2019-12-12,18:36,
208937,2019-12-13,2019-12-13,09:44,2019-12-13,18:53,
208940,2019-12-12,2019-12-12,07:30,2019-12-12,17:43,
208940,2019-12-14,2019-12-14,07:30,2019-12-14,17:21,
208942,2019-12-12,2019-12-12,07:00,2019-12-12,17:42,
208942,2019-12-13,2019-12-13,07:11,2019-12-13,18:10,
208942,2019-12-14,2019-12-14,07:07,2019-12-14,17:22,
208947,2019-12-12,2019-12-12,07:28,2019-12-12,17:38,
208947,2019-12-13,2019-12-13,07:26,2019-12-13,17:22,
208948,2019-12-12,2019-12-12,07:24,2019-12-12,17:29,
208948,2019-12-13,2019-12-13,07:23,2019-12-13,17:12,
208948,2019-12-14,2019-12-14,07:25,2019-12-14,17:32,
208949,2019-12-12,2019-12-12,09:38,2019-12-12,18:46,
208949,2019-12-13,2019-12-13,09:40,2019-12-13,19:08,
208949,2019-12-14,2019-12-14,10:40,2019-12-14,19:01,
208950,2019-12-12,2019-12-12,07:36,2019-12-12,17:17,
208950,2019-12-13,2019-12-13,07:32,2019-12-13,17:31,
208950,2019-12-14,2019-12-14,07:38,2019-12-14,17:07,
208951,2019-12-12,2019-12-12,07:34,2019-12-12,17:18,
208951,2019-12-13,2019-12-13,07:40,2019-12-13,17:03,
208951,2019-12-14,2019-12-14,07:32,2019-12-14,17:00,
208952,2019-12-12,2019-12-12,07:36,2019-12-12,17:24,
208952,2019-12-13,2019-12-13,07:29,2019-12-13,17:25,
208952,2019-12-14,2019-12-14,07:37,2019-12-14,17:19,
208953,2019-12-12,2019-12-12,07:34,2019-12-12,17:35,
208953,2019-12-13,2019-12-13,07:39,2019-12-13,17:18,
208953,2019-12-14,2019-12-14,07:40,2019-12-14,17:07,
208955,2019-12-12,2019-12-12,07:17,2019-12-12,17:02,
208955,2019-12-13,2019-12-13,07:27,2019-12-13,17:04,
208955,2019-12-14,2019-12-14,07:29,2019-12-14,17:01,
208956,2019-12-12,2019-12-12,07:59,2019-12-12,17:22,
208956,2019-12-13,2019-12-13,07:51,2019-12-13,17:18,
208956,2019-12-14,2019-12-14,07:46,2019-12-14,17:07,
208957,2019-12-12,2019-12-12,07:33,2019-12-12,17:24,
208957,2019-12-13,2019-12-13,07:40,2019-12-13,17:14,
208957,2019-12-14,2019-12-14,07:33,2019-12-14,17:18,
208958,2019-12-12,2019-12-12,07:31,2019-12-12,18:07,
208958,2019-12-14,2019-12-14,07:56,2019-12-14,17:18,
208959,2019-12-12,2019-12-12,07:40,2019-12-12,17:24,
208959,2019-12-13,2019-12-13,07:30,2019-12-13,17:20,
208960,2019-12-12,2019-12-12,08:45,2019-12-12,18:03,
208960,2019-12-13,2019-12-13,09:03,2019-12-13,18:02,
208962,2019-12-12,2019-12-12,08:50,2019-12-12,18:02,
208962,2019-12-13,2019-12-13,09:08,2019-12-13,18:09,
208962,2019-12-14,2019-12-14,08:55,2019-12-14,18:07,
208963,2019-12-12,2019-12-12,08:54,2019-12-12,18:02,
208963,2019-12-13,2019-12-13,08:39,2019-12-13,18:07,
208963,2019-12-14,2019-12-14,08:42,2019-12-14,19:04,
208964,2019-12-12,2019-12-12,08:55,2019-12-12,18:04,
208964,2019-12-13,2019-12-13,09:00,2019-12-13,18:08,
208964,2019-12-14,2019-12-14,08:59,2019-12-14,18:08,
208966,2019-12-12,2019-12-12,10:05,2019-12-12,18:44,
208966,2019-12-14,2019-12-14,08:06,2019-12-14,17:26,
208967,2019-12-12,2019-12-12,08:29,2019-12-12,18:03,
208967,2019-12-13,2019-12-13,08:31,2019-12-13,18:03,
208967,2019-12-14,2019-12-14,08:35,2019-12-14,18:03,
208968,2019-12-12,2019-12-12,09:17,2019-12-12,18:59,
208968,2019-12-13,2019-12-13,09:16,2019-12-13,18:28,
208969,2019-12-12,2019-12-12,08:56,2019-12-12,18:02,
208969,2019-12-14,2019-12-14,08:36,2019-12-14,18:02,
208970,2019-12-12,2019-12-12,08:52,2019-12-12,18:29,
208970,2019-12-13,2019-12-13,08:51,2019-12-13,18:05,
208970,2019-12-14,2019-12-14,08:43,2019-12-14,18:01,
208971,2019-12-12,2019-12-12,08:50,2019-12-12,18:02,
208971,2019-12-13,2019-12-13,08:59,2019-12-13,18:03,
208971,2019-12-14,2019-12-14,08:50,2019-12-14,18:02,
208972,2019-12-12,2019-12-12,08:50,2019-12-12,18:02,
208972,2019-12-14,2019-12-14,08:45,2019-12-14,18:02,
208973,2019-12-13,2019-12-13,08:52,2019-12-13,18:10,
208973,2019-12-14,2019-12-14,09:27,2019-12-14,18:03,
208974,2019-12-12,2019-12-12,08:56,2019-12-12,18:02,
208974,2019-12-13,2019-12-13,08:55,2019-12-13,18:10,
208975,2019-12-12,2019-12-12,08:56,2019-12-12,18:02,
208975,2019-12-13,2019-12-13,08:55,2019-12-13,18:10,
208975,2019-12-14,2019-12-14,08:29,2019-12-14,13:57,
208976,2019-12-12,2019-12-12,07:39,2019-12-12,17:42,
208976,2019-12-13,2019-12-13,07:35,2019-12-13,17:11,
208977,2019-12-12,2019-12-12,07:21,2019-12-12,17:33,
208977,2019-12-14,2019-12-14,07:21,2019-12-14,17:21,
208978,2019-12-12,2019-12-12,07:28,2019-12-12,17:48,
208978,2019-12-13,2019-12-13,07:58,2019-12-13,17:08,
208978,2019-12-14,2019-12-14,07:39,2019-12-14,15:22,
208979,2019-12-12,2019-12-12,07:25,2019-12-12,17:35,
208979,2019-12-13,2019-12-13,07:26,2019-12-13,17:41,
208979,2019-12-14,2019-12-14,07:24,2019-12-14,17:34,
208980,2019-12-13,2019-12-13,07:37,2019-12-13,17:52,
208980,2019-12-14,2019-12-14,07:39,2019-12-14,17:47,
208981,2019-12-12,2019-12-12,07:36,2019-12-12,17:31,
208981,2019-12-13,2019-12-13,07:39,2019-12-13,17:10,
208981,2019-12-14,2019-12-14,07:32,2019-12-14,17:24,
208982,2019-12-12,2019-12-12,07:39,2019-12-12,17:31,
208982,2019-12-14,2019-12-14,07:39,2019-12-14,17:18,
208983,2019-12-12,2019-12-12,07:26,2019-12-12,18:02,
208983,2019-12-13,2019-12-13,07:25,2019-12-13,17:15,
208983,2019-12-14,2019-12-14,07:28,2019-12-14,17:07,
208984,2019-12-12,2019-12-12,07:07,2019-12-12,17:34,
208984,2019-12-13,2019-12-13,07:24,2019-12-13,17:16,
208984,2019-12-14,2019-12-14,07:28,2019-12-14,17:20,
208985,2019-12-13,2019-12-13,07:35,2019-12-13,17:11,
208985,2019-12-14,2019-12-14,07:39,2019-12-14,17:13,
208986,2019-12-12,2019-12-12,08:38,2019-12-12,18:10,
208986,2019-12-13,2019-12-13,08:37,2019-12-13,18:13,
208987,2019-12-12,2019-12-12,07:34,2019-12-12,17:30,
208987,2019-12-14,2019-12-14,07:44,2019-12-14,17:17,
208988,2019-12-12,2019-12-12,07:32,2019-12-12,17:34,
208988,2019-12-13,2019-12-13,07:33,2019-12-13,17:05,
208989,2019-12-12,2019-12-12,07:37,2019-12-12,17:43,
208989,2019-12-13,2019-12-13,07:22,2019-12-13,17:16,
208989,2019-12-14,2019-12-14,07:28,2019-12-14,17:17,
208990,2019-12-12,2019-12-12,08:31,2019-12-12,18:08,
208990,2019-12-13,2019-12-13,08:46,2019-12-13,18:11,
208990,2019-12-14,2019-12-14,08:19,2019-12-14,18:13,
208991,2019-12-12,2019-12-12,08:36,2019-12-12,18:09,
208991,2019-12-13,2019-12-13,08:48,2019-12-13,18:15,
208991,2019-12-14,2019-12-14,08:39,2019-12-14,18:53,
208993,2019-12-12,2019-12-12,10:48,2019-12-12,20:07,
208993,2019-12-14,2019-12-14,10:47,2019-12-14,21:08,
208996,2019-12-12,2019-12-12,08:44,2019-12-12,18:08,
208996,2019-12-13,2019-12-13,08:32,2019-12-13,18:10,
208996,2019-12-14,2019-12-14,08:24,2019-12-14,18:07,
208997,2019-12-12,2019-12-12,08:11,2019-12-12,18:02,
208997,2019-12-13,2019-12-13,08:06,2019-12-13,18:04,
208997,2019-12-14,2019-12-14,08:16,2019-12-14,18:34,
208998,2019-12-12,2019-12-12,08:33,2019-12-12,18:10,
208998,2019-12-13,2019-12-13,08:38,2019-12-13,18:13,
208998,2019-12-14,2019-12-14,08:33,2019-12-14,18:07,
208999,2019-12-12,2019-12-12,08:38,2019-12-12,18:03,
208999,2019-12-13,2019-12-13,08:36,2019-12-13,18:04,
208999,2019-12-14,2019-12-14,08:37,2019-12-14,18:31,
209000,2019-12-12,2019-12-12,08:36,2019-12-12,18:08,
209000,2019-12-13,2019-12-13,08:47,2019-12-13,18:13,
209000,2019-12-14,2019-12-14,08:38,2019-12-14,18:34,
209001,2019-12-12,2019-12-12,08:31,2019-12-12,18:11,
209001,2019-12-13,2019-12-13,08:52,2019-12-13,18:04,
209001,2019-12-14,2019-12-14,08:29,2019-12-14,18:31,
209003,2019-12-13,2019-12-13,09:33,2019-12-13,18:04,
209003,2019-12-14,2019-12-14,08:38,2019-12-14,18:37,
209004,2019-12-12,2019-12-12,08:42,2019-12-12,18:18,
209004,2019-12-13,2019-12-13,08:35,2019-12-13,18:29,
209004,2019-12-14,2019-12-14,08:47,2019-12-14,18:52,
209005,2019-12-12,2019-12-12,08:29,2019-12-12,18:00,
209005,2019-12-13,2019-12-13,08:35,2019-12-13,17:39,
209005,2019-12-14,2019-12-14,08:44,2019-12-14,18:06,
209006,2019-12-12,2019-12-12,08:38,2019-12-12,18:04,
209006,2019-12-13,2019-12-13,09:19,2019-12-13,18:11,
209007,2019-12-12,2019-12-12,08:44,2019-12-12,18:08,
209007,2019-12-13,2019-12-13,08:32,2019-12-13,18:11,
209007,2019-12-14,2019-12-14,08:24,2019-12-14,18:07,
209008,2019-12-12,2019-12-12,08:38,2019-12-12,18:03,
209008,2019-12-13,2019-12-13,08:43,2019-12-13,18:05,
209008,2019-12-14,2019-12-14,08:39,2019-12-14,18:31,
209009,2019-12-12,2019-12-12,08:42,2019-12-12,18:18,
209009,2019-12-13,2019-12-13,08:42,2019-12-13,18:29,
209009,2019-12-14,2019-12-14,08:34,2019-12-14,18:52,
209010,2019-12-12,2019-12-12,08:42,2019-12-12,18:18,
209010,2019-12-13,2019-12-13,08:42,2019-12-13,18:29,
209010,2019-12-14,2019-12-14,08:34,2019-12-14,18:52,
209011,2019-12-12,2019-12-12,08:01,2019-12-12,18:18,
209012,2019-12-12,2019-12-12,08:30,2019-12-12,18:06,
209012,2019-12-13,2019-12-13,08:39,2019-12-13,18:04,
209012,2019-12-14,2019-12-14,08:29,2019-12-14,18:31,
209014,2019-12-12,2019-12-12,08:17,2019-12-12,18:22,
209014,2019-12-13,2019-12-13,08:28,2019-12-13,18:04,
209014,2019-12-14,2019-12-14,08:26,2019-12-14,15:26,
209015,2019-12-12,2019-12-12,08:38,2019-12-12,18:12,
209015,2019-12-13,2019-12-13,08:42,2019-12-13,18:04,
209015,2019-12-14,2019-12-14,08:18,2019-12-14,18:31,
209017,2019-12-12,2019-12-12,10:44,2019-12-12,20:05,
209017,2019-12-13,2019-12-13,11:17,2019-12-13,19:46,
209018,2019-12-12,2019-12-12,08:11,2019-12-12,17:08,
209018,2019-12-13,2019-12-13,10:41,2019-12-13,15:35,
209019,2019-12-12,2019-12-12,07:30,2019-12-12,17:32,
209019,2019-12-13,2019-12-13,07:27,2019-12-13,17:23,
209019,2019-12-14,2019-12-14,07:39,2019-12-14,17:11,
209020,2019-12-12,2019-12-12,09:51,2019-12-12,16:02,
209021,2019-12-12,2019-12-12,09:24,2019-12-12,18:25,
209021,2019-12-13,2019-12-13,09:28,2019-12-13,18:31,
209023,2019-12-12,2019-12-12,10:00,2019-12-12,18:45,
209023,2019-12-13,2019-12-13,09:41,2019-12-13,18:22,
209024,2019-12-12,2019-12-12,10:45,2019-12-12,17:56,
209024,2019-12-13,2019-12-13,10:06,2019-12-13,17:20,
209025,2019-12-12,2019-12-12,10:20,2019-12-12,18:31,
209025,2019-12-13,2019-12-13,08:46,2019-12-13,08:53,
209029,2019-12-12,2019-12-12,08:36,2019-12-12,18:22,
209029,2019-12-13,2019-12-13,07:39,2019-12-13,18:40,
209029,2019-12-14,2019-12-14,07:47,2019-12-14,17:58,
209039,2019-12-12,2019-12-12,10:40,2019-12-12,18:02,
209039,2019-12-13,2019-12-13,10:37,2019-12-13,18:23,
209039,2019-12-14,2019-12-14,10:27,2019-12-14,18:52,
209060,2019-12-12,2019-12-12,10:29,2019-12-12,20:36,
209060,2019-12-13,2019-12-13,10:23,2019-12-13,19:32,
209060,2019-12-14,2019-12-14,10:00,2019-12-14,17:39,
209064,2019-12-12,2019-12-12,09:24,2019-12-12,18:53,
209064,2019-12-13,2019-12-13,09:39,2019-12-13,19:08,
209064,2019-12-14,2019-12-14,09:50,2019-12-14,18:47,
209069,2019-12-12,2019-12-12,09:47,2019-12-12,19:02,
209069,2019-12-13,2019-12-13,11:11,2019-12-13,21:14,
209070,2019-12-12,2019-12-12,08:43,2019-12-12,19:03,
209070,2019-12-13,2019-12-13,09:00,2019-12-13,19:48,
209070,2019-12-14,2019-12-14,08:59,2019-12-14,19:35,
209071,2019-12-12,2019-12-12,10:11,2019-12-12,18:33,
209071,2019-12-13,2019-12-13,07:39,2019-12-13,17:13,
209072,2019-12-12,2019-12-12,09:29,2019-12-12,18:37,
209072,2019-12-13,2019-12-13,07:36,2019-12-13,17:13,
209073,2019-12-12,2019-12-12,09:12,2019-12-12,18:35,
209073,2019-12-13,2019-12-13,09:37,2019-12-13,18:15,
209074,2019-12-12,2019-12-12,08:12,2019-12-12,17:50,
209074,2019-12-13,2019-12-13,11:20,2019-12-13,21:13,
209074,2019-12-14,2019-12-14,10:42,2019-12-14,21:17,
209075,2019-12-12,2019-12-12,08:12,2019-12-12,18:05,
209075,2019-12-13,2019-12-13,11:21,2019-12-13,21:14,
209075,2019-12-14,2019-12-14,10:56,2019-12-14,21:16,
209076,2019-12-12,2019-12-12,09:02,2019-12-12,18:05,
209076,2019-12-13,2019-12-13,07:36,2019-12-13,17:16,
209076,2019-12-14,2019-12-14,07:45,2019-12-14,17:22,
209077,2019-12-12,2019-12-12,09:45,2019-12-12,19:02,
209077,2019-12-13,2019-12-13,11:56,2019-12-13,21:19,
209078,2019-12-12,2019-12-12,09:53,2019-12-12,18:50,
209078,2019-12-13,2019-12-13,10:51,2019-12-13,19:59,
209079,2019-12-12,2019-12-12,10:00,2019-12-12,16:55,
209079,2019-12-13,2019-12-13,07:34,2019-12-13,17:19,
209079,2019-12-14,2019-12-14,07:36,2019-12-14,17:03,
209082,2019-12-12,2019-12-12,09:47,2019-12-12,19:03,
209082,2019-12-13,2019-12-13,11:11,2019-12-13,21:13,
209084,2019-12-12,2019-12-12,07:39,2019-12-12,16:55,
209084,2019-12-13,2019-12-13,07:48,2019-12-13,17:16,
209084,2019-12-14,2019-12-14,07:48,2019-12-14,17:18,
209085,2019-12-12,2019-12-12,07:53,2019-12-12,17:52,
209085,2019-12-13,2019-12-13,11:10,2019-12-13,21:05,
209085,2019-12-14,2019-12-14,10:51,2019-12-14,21:14,
209086,2019-12-12,2019-12-12,09:47,2019-12-12,18:57,
209086,2019-12-13,2019-12-13,07:47,2019-12-13,17:17,
209088,2019-12-12,2019-12-12,08:29,2019-12-12,17:53,
